大学,学部,学科,位置,文理,方式,第几期,併願,能使用EJU,需要EJU科目,英语,JLPT,校内考形式,网上出愿开始时间,网上出愿截止时间,邮寄开始时间,邮寄截止时间,校内考时间1,校内考时间2,发榜时间
青森大学,総合経営学部,経営学科,青森県青森市,文理皆可,総合評価型,第一期,不可,直近のeju,日语,不要,可以代替EJU,"小论文, 口頭試問",2025-11-10 00:00:00,2025-12-12 00:00:00,2025-11-10 00:00:00,2025-12-16 00:00:00,2025-12-20 00:00:00,,2025-12-25 00:00:00
青森大学,ソフトウェア情報学部,ソフトウェア情報学科,青森県青森市,文理皆可,総合評価型,第一期,不可,直近のeju,日语,不要,可以代替EJU,"小论文, 口頭試問",2025-11-10 00:00:00,2025-12-12 00:00:00,2025-11-10 00:00:00,2025-12-16 00:00:00,2025-12-20 00:00:00,,2025-12-25 00:00:00
青森大学,薬学部,薬学科,青森県青森市,文理皆可,総合評価型,第一期,不可,直近のeju,日语,不要,可以代替EJU,小论文+口头试问+presentation,2025-11-10 00:00:00,2025-12-12 00:00:00,2025-11-10 00:00:00,2025-12-16 00:00:00,2025-12-20 00:00:00,,2025-12-25 00:00:00
青森大学,総合経営学部,経営学科,青森県青森市,文理皆可,総合評価型,第二期,不可,直近のeju,日语,不要,可以代替EJU,"小论文, 口頭試問",2026-01-24 00:00:00,2026-02-06 00:00:00,2026-01-24 00:00:00,2026-02-10 00:00:00,2026-02-14 00:00:00,,2026-02-27 00:00:00
青森大学,ソフトウェア情報学部,ソフトウェア情報学科,青森県青森市,文理皆可,総合評価型,第二期,不可,直近のeju,日语,不要,可以代替EJU,"小论文, 口頭試問",2026-01-24 00:00:00,2026-02-06 00:00:00,2026-01-24 00:00:00,2026-02-10 00:00:00,2026-02-14 00:00:00,,2026-02-27 00:00:00
青森大学,薬学部,薬学科,青森県青森市,文理皆可,総合評価型,第二期,不可,直近のeju,日语,不要,可以代替EJU,"小论文+口头试问+presentation, 筆記試験（数学）, 化学, 日本語",2026-01-24 00:00:00,2026-02-06 00:00:00,2026-01-24 00:00:00,2026-02-10 00:00:00,2026-02-14 00:00:00,,2026-02-27 00:00:00
青森大学,総合経営学部,経営学科,青森県青森市,文理皆可,総合評価型,第三期,不可,直近のeju,日语,不要,可以代替EJU,"小论文, 口頭試問",2026-02-14 00:00:00,2026-03-06 00:00:00,2026-02-14 00:00:00,2026-03-11 00:00:00,2026-03-17 00:00:00,,2026-03-24 00:00:00
青森大学,ソフトウェア情報学部,ソフトウェア情報学科,青森県青森市,文理皆可,総合評価型,第三期,不可,直近のeju,日语,不要,可以代替EJU,"小论文, 口頭試問",2026-02-14 00:00:00,2026-03-06 00:00:00,2026-02-14 00:00:00,2026-03-11 00:00:00,2026-03-17 00:00:00,,2026-03-24 00:00:00
青森大学,薬学部,薬学科,青森県青森市,文理皆可,総合評価型,第三期,不可,直近のeju,日语,不要,可以代替EJU,小论文+口头试问+presentation,2026-02-14 00:00:00,2026-03-06 00:00:00,2026-02-14 00:00:00,2026-03-11 00:00:00,2026-03-17 00:00:00,,2026-03-24 00:00:00
青森大学,総合経営学部,経営学科,青森県青森市,文理皆可,特定地域内部　総合評価型,第一期,不可,直近のeju,日语,不要,可以代替EJU,"小论文, 口頭試問",2025-11-10 00:00:00,2025-11-26 00:00:00,2025-11-10 00:00:00,2025-12-01 00:00:00,2025-12-06 00:00:00,,2025-12-15 00:00:00
青森大学,ソフトウェア情報学部,ソフトウェア情報学科,青森県青森市,文理皆可,特定地域内部　総合評価型,第一期,不可,直近のeju,日语,不要,可以代替EJU,"小论文, 口頭試問",2025-11-10 00:00:00,2025-11-26 00:00:00,2025-11-10 00:00:00,2025-12-01 00:00:00,2025-12-06 00:00:00,,2025-12-15 00:00:00
青森大学,総合経営学部,経営学科,青森県青森市,文理皆可,特定地域内部　総合評価型,第二期,不可,直近のeju,日语,不要,可以代替EJU,"小论文, 口頭試問",2025-12-21 00:00:00,2026-01-21 00:00:00,2025-12-21 00:00:00,2026-01-23 00:00:00,2026-01-31 00:00:00,,2026-02-06 00:00:00
青森大学,ソフトウェア情報学部,ソフトウェア情報学科,青森県青森市,文理皆可,特定地域内部　総合評価型,第二期,不可,直近のeju,日语,不要,可以代替EJU,"小论文, 口頭試問",2025-12-21 00:00:00,2026-01-21 00:00:00,2025-12-21 00:00:00,2026-01-23 00:00:00,2026-01-31 00:00:00,,2026-02-06 00:00:00
青森大学,総合経営学部,経営学科,青森県青森市,文理皆可,特定地域内部　総合評価型,第三期,不可,直近のeju,日语,不要,可以代替EJU,"小论文, 口頭試問",2026-01-23 00:00:00,2026-02-10 00:00:00,2026-01-23 00:00:00,2026-02-13 00:00:00,2026-02-20 00:00:00,,2026-03-06 00:00:00
青森大学,ソフトウェア情報学部,ソフトウェア情報学科,青森県青森市,文理皆可,特定地域内部　総合評価型,第三期,不可,直近のeju,日语,不要,可以代替EJU,"小论文, 口頭試問",2026-01-23 00:00:00,2026-02-10 00:00:00,2026-01-23 00:00:00,2026-02-13 00:00:00,2026-02-20 00:00:00,,2026-03-06 00:00:00
青森大学,総合経営学部,経営学科,青森県青森市,文理皆可,特定地域内部　総合評価型,第四期,不可,直近のeju,日语,不要,可以代替EJU,"小论文, 口頭試問",2026-02-20 00:00:00,2026-03-06 00:00:00,2026-02-20 00:00:00,2026-03-10 00:00:00,2026-03-16 00:00:00,,2026-03-23 00:00:00
青森大学,ソフトウェア情報学部,ソフトウェア情報学科,青森県青森市,文理皆可,特定地域内部　総合評価型,第四期,不可,直近のeju,日语,不要,可以代替EJU,"小论文, 口頭試問",2026-02-20 00:00:00,2026-03-06 00:00:00,2026-02-20 00:00:00,2026-03-10 00:00:00,2026-03-16 00:00:00,,2026-03-23 00:00:00
青森大学,総合経営学部,経営学科,青森県青森市,文理皆可,学校推薦,第一期,不可,,,不要,不要,"小论文, 口頭試問",2025-11-27 00:00:00,2025-12-05 00:00:00,2025-11-27 00:00:00,2025-12-09 00:00:00,2025-12-13 00:00:00,,2025-12-22 00:00:00
青森大学,ソフトウェア情報学部,ソフトウェア情報学科,青森県青森市,文理皆可,学校推薦,第一期,不可,,,不要,不要,"小论文, 口頭試問",2025-11-27 00:00:00,2025-12-05 00:00:00,2025-11-27 00:00:00,2025-12-09 00:00:00,2025-12-13 00:00:00,,2025-12-22 00:00:00
青森大学,総合経営学部,経営学科,青森県青森市,文理皆可,特定地域内部　学校推薦,第一期,不可,,,不要,不要,"小论文, 口頭試問",2025-11-27 00:00:00,2025-12-05 00:00:00,2025-11-27 00:00:00,2025-12-09 00:00:00,2025-12-13 00:00:00,,2025-12-22 00:00:00
青森大学,ソフトウェア情報学部,ソフトウェア情報学科,青森県青森市,文理皆可,特定地域内部　学校推薦,第一期,不可,,,不要,不要,"小论文, 口頭試問",2025-11-27 00:00:00,2025-12-05 00:00:00,2025-11-27 00:00:00,2025-12-09 00:00:00,2025-12-13 00:00:00,,2025-12-22 00:00:00
青森大学,総合経営学部,経営学科,青森県青森市,文理皆可,留学生一般選抜,只有一期,不可,直近のeju,日语,不要,不要,"面试（线下）, 日本語（筆記）, 総合科目",2026-01-01 00:00:00,2026-01-23 00:00:00,2026-01-01 00:00:00,2026-01-27 00:00:00,2026-02-01 00:00:00,,2026-02-06 00:00:00
青森大学,ソフトウェア情報学部,ソフトウェア情報学科,青森県青森市,文理皆可,留学生一般選抜,只有一期,不可,直近のeju,日语,不要,不要,"面试（线下）, 筆記試験, 筆記試験（数学）",2026-01-01 00:00:00,2026-01-23 00:00:00,2026-01-01 00:00:00,2026-01-27 00:00:00,2026-02-01 00:00:00,,2026-02-06 00:00:00
青森大学,薬学部,薬学科,青森県青森市,理,留学生一般選抜,只有一期,不可,直近のeju,"日语, 化学（必須）",不要,不要,"日本語, 面试（线下）, 化学, 筆記試験",2026-01-01 00:00:00,2026-01-23 00:00:00,2026-01-01 00:00:00,2026-01-27 00:00:00,2026-02-01 00:00:00,,2026-02-06 00:00:00
青森大学,総合経営学部,経営学科,青森県青森市,文理皆可,特定地域内部　留学生一般選抜,只有一期,不可,直近のeju,日语,不要,不要,"小论文, 面试（线下）",2026-01-01 00:00:00,2026-01-23 00:00:00,2026-01-01 00:00:00,2026-01-27 00:00:00,2026-02-01 00:00:00,,2026-02-06 00:00:00
青森大学,ソフトウェア情報学部,ソフトウェア情報学科,青森県青森市,理,特定地域内部　留学生一般選抜,只有一期,不可,直近のeju,日语,不要,不要,"小论文, 面试（线下）, 筆記試験（数学）",2026-01-01 00:00:00,2026-01-23 00:00:00,2026-01-01 00:00:00,2026-01-27 00:00:00,2026-02-01 00:00:00,,2026-02-06 00:00:00
弘前大学,人文社会科学部,文化創成課程,青森県弘前市,文,校内考加eju,只有一期,不可,当年6月or11月都可,"日语, 数学コース1or2都可以, 綜合科目",不要,必须要 N2以上,"小论文, 面接",2026-01-26 00:00:00,2026-02-04 00:00:00,2026-01-26 00:00:00,2026-02-04 00:00:00,2026-02-25 00:00:00,,2026-03-06 00:00:00
弘前大学,人文社会科学部,社会経営課程,青森県弘前市,文,校内考加eju,只有一期,不可,当年6月or11月都可,"日语, 数学コース1or2都可以, 綜合科目",不要,必须要 N2以上,"小论文, 面接",2026-01-26 00:00:00,2026-02-04 00:00:00,2026-01-26 00:00:00,2026-02-04 00:00:00,2026-02-25 00:00:00,,2026-03-06 00:00:00
弘前大学,教育学部,学校教育教員育成課程,青森県弘前市,文理皆可,校内考加eju,只有一期,不可,当年6月or11月都可,"日语, 総合科目または数学コース1または数学コース2または理科",不要,必须要 N2以上,"小论文, 面接",2026-01-26 00:00:00,2026-02-04 00:00:00,2026-01-26 00:00:00,2026-02-04 00:00:00,2026-02-25 00:00:00,,2026-03-06 00:00:00
弘前大学,教育学部,養護教諭養成課程,青森県弘前市,文理皆可,校内考加eju,只有一期,不可,当年6月or11月都可,"日语, 総合科目または数学コース1または数学コース2または理科",不要,必须要 N2以上,"小论文, 面接",2026-01-26 00:00:00,2026-02-04 00:00:00,2026-01-26 00:00:00,2026-02-04 00:00:00,2026-02-25 00:00:00,,2026-03-06 00:00:00
弘前大学,医学部,医学科,青森県弘前市,理,校内考加eju,只有一期,不可,当年6月or11月都可,"日语, 数学コース1or2都可以, 物理（必須）, 化学（必須）",不要,必须要 N2以上,"小论文, 面接, 英語",2026-01-26 00:00:00,2026-02-04 00:00:00,2026-01-26 00:00:00,2026-02-04 00:00:00,2026-02-25 00:00:00,,2026-03-06 00:00:00
弘前大学,医学部,保健学科看護学専攻,青森県弘前市,理,校内考加eju,只有一期,不可,当年6月or11月都可,"日语, 数学コース1or2都可以, 化学（必須）, 生物（必須）",不要,必须要 N2以上,"小论文, 面接",2026-01-26 00:00:00,2026-02-04 00:00:00,2026-01-26 00:00:00,2026-02-04 00:00:00,2026-02-25 00:00:00,,2026-03-06 00:00:00
弘前大学,医学部,保健学科放射線技術科学専攻,青森県弘前市,理,校内考加eju,只有一期,不可,当年6月or11月都可,"日语, 数学コース2, 物理（必須）, 化学（必須）",不要,必须要 N2以上,"小论文, 面接",2026-01-26 00:00:00,2026-02-04 00:00:00,2026-01-26 00:00:00,2026-02-04 00:00:00,2026-02-25 00:00:00,,2026-03-06 00:00:00
弘前大学,医学部,保健学科検査技術科学専攻,青森県弘前市,理,校内考加eju,只有一期,不可,当年6月or11月都可,"日语, 数学コース2, 理科2科目選択",不要,必须要 N2以上,"小论文, 面接",2026-01-26 00:00:00,2026-02-04 00:00:00,2026-01-26 00:00:00,2026-02-04 00:00:00,2026-02-25 00:00:00,,2026-03-06 00:00:00
弘前大学,医学部,保健学科理学療法専攻,青森県弘前市,理,校内考加eju,只有一期,不可,当年6月or11月都可,"日语, 数学コース1or2都可以, 生物（必須）, 物理または化学",不要,必须要 N2以上,"小论文, 面接",2026-01-26 00:00:00,2026-02-04 00:00:00,2026-01-26 00:00:00,2026-02-04 00:00:00,2026-02-25 00:00:00,,2026-03-06 00:00:00
弘前大学,医学部,保健学科作業療法専攻,青森県弘前市,理,校内考加eju,只有一期,不可,当年6月or11月都可,"日语, 数学コース2, 理科2科目選択",不要,必须要 N2以上,"小论文, 面接",2026-01-26 00:00:00,2026-02-04 00:00:00,2026-01-26 00:00:00,2026-02-04 00:00:00,2026-02-25 00:00:00,,2026-03-06 00:00:00
弘前大学,理工学部,数物科学科,青森県弘前市,理,校内考加eju,只有一期,不可,当年6月or11月都可,"日语, 数学コース2, 物理（必須）, 化学（必須）",不要,必须要 N2以上,面试（线下）,2026-01-26 00:00:00,2026-02-04 00:00:00,2026-01-26 00:00:00,2026-02-04 00:00:00,2026-02-25 00:00:00,,2026-03-06 00:00:00
弘前大学,理工学部,物質創成化学科,青森県弘前市,理,校内考加eju,只有一期,不可,当年6月or11月都可,"日语, 数学コース2, 物理（必須）, 化学（必須）",不要,必须要 N2以上,面试（线下）,2026-01-26 00:00:00,2026-02-04 00:00:00,2026-01-26 00:00:00,2026-02-04 00:00:00,2026-02-25 00:00:00,,2026-03-06 00:00:00
弘前大学,理工学部,地球環境防災学科,青森県弘前市,理,校内考加eju,只有一期,不可,当年6月or11月都可,"日语, 数学コース2, 物理（必須）, 化学（必須）",不要,必须要 N2以上,面试（线下）,2026-01-26 00:00:00,2026-02-04 00:00:00,2026-01-26 00:00:00,2026-02-04 00:00:00,2026-02-25 00:00:00,,2026-03-06 00:00:00
弘前大学,理工学部,電子情報工学科,青森県弘前市,理,校内考加eju,只有一期,不可,当年6月or11月都可,"日语, 数学コース2, 物理（必須）, 化学（必須）",不要,必须要 N2以上,面试（线下）,2026-01-26 00:00:00,2026-02-04 00:00:00,2026-01-26 00:00:00,2026-02-04 00:00:00,2026-02-25 00:00:00,,2026-03-06 00:00:00
弘前大学,理工学部,機械科学科,青森県弘前市,理,校内考加eju,只有一期,不可,当年6月or11月都可,"日语, 数学コース2, 物理（必須）, 化学（必須）",不要,必须要 N2以上,面试（线下）,2026-01-26 00:00:00,2026-02-04 00:00:00,2026-01-26 00:00:00,2026-02-04 00:00:00,2026-02-25 00:00:00,,2026-03-06 00:00:00
弘前大学,理工学部,自然エネルギー学科,青森県弘前市,理,校内考加eju,只有一期,不可,当年6月or11月都可,"日语, 数学コース2, 物理（必須）, 化学（必須）",不要,必须要 N2以上,面试（线下）,2026-01-26 00:00:00,2026-02-04 00:00:00,2026-01-26 00:00:00,2026-02-04 00:00:00,2026-02-25 00:00:00,,2026-03-06 00:00:00
弘前大学,農学生命科学部,生物学科,青森県弘前市,理,校内考加eju,只有一期,不可,当年6月or11月都可,"日语, 数学コース1or2都可以, 理科2科目選択",不要,必须要 N2以上,"小论文, 面接",2026-01-26 00:00:00,2026-02-04 00:00:00,2026-01-26 00:00:00,2026-02-04 00:00:00,2026-02-25 00:00:00,,2026-03-06 00:00:00
弘前大学,農学生命科学部,分子生命科学科,青森県弘前市,理,校内考加eju,只有一期,不可,当年6月or11月都可,"日语, 数学コース1or2都可以, 理科2科目選択",不要,必须要 N2以上,"小论文, 面接",2026-01-26 00:00:00,2026-02-04 00:00:00,2026-01-26 00:00:00,2026-02-04 00:00:00,2026-02-25 00:00:00,,2026-03-06 00:00:00
弘前大学,農学生命科学部,食料資源学科,青森県弘前市,理,校内考加eju,只有一期,不可,当年6月or11月都可,"日语, 数学コース1or2都可以, 理科2科目選択",不要,必须要 N2以上,"小论文, 面接",2026-01-26 00:00:00,2026-02-04 00:00:00,2026-01-26 00:00:00,2026-02-04 00:00:00,2026-02-25 00:00:00,,2026-03-06 00:00:00
弘前大学,農学生命科学部,国際園芸農学科,青森県弘前市,理,校内考加eju,只有一期,不可,当年6月or11月都可,"日语, 数学コース1or2都可以, 理科2科目選択",不要,必须要 N2以上,"小论文, 面接",2026-01-26 00:00:00,2026-02-04 00:00:00,2026-01-26 00:00:00,2026-02-04 00:00:00,2026-02-25 00:00:00,,2026-03-06 00:00:00
弘前大学,農学生命科学部,地域環境工学科,青森県弘前市,理,校内考加eju,只有一期,不可,当年6月or11月都可,"日语, 数学コース1or2都可以, 理科2科目選択",不要,必须要 N2以上,"小论文, 面接",2026-01-26 00:00:00,2026-02-04 00:00:00,2026-01-26 00:00:00,2026-02-04 00:00:00,2026-02-25 00:00:00,,2026-03-06 00:00:00
東京農工大学,農学部,生物生産学科,東京都府中市,理,eju利用型,只有一期,不可,当年6月or11月都可,"日语, 数学コース2, 化学（必須）, 生物（必須）",要,不要,"面接, 口頭試問",2026-01-16 00:00:00,2026-01-26 00:00:00,2026-01-16 00:00:00,2026-01-26 00:00:00,2026-02-26 00:00:00,,2026-03-06 00:00:00
東京農工大学,農学部,応用生物科学科,東京都府中市,理,eju利用型,只有一期,不可,当年6月or11月都可,"日语, 数学コース2, 化学（必須）, 生物（必須）",要,不要,"面接, 口頭試問",2026-01-16 00:00:00,2026-01-26 00:00:00,2026-01-16 00:00:00,2026-01-26 00:00:00,2026-02-26 00:00:00,,2026-03-06 00:00:00
東京農工大学,農学部,環境資源科学学科,東京都府中市,理,eju利用型,只有一期,不可,当年6月or11月都可,"日语, 数学コース2, 理科2科目選択",要,不要,"面接, 口頭試問",2026-01-16 00:00:00,2026-01-26 00:00:00,2026-01-16 00:00:00,2026-01-26 00:00:00,2026-02-26 00:00:00,,2026-03-06 00:00:00
