大学,一次统计人,2026更新人,募集要項年份,文理,学部,学科,第几期,方式,位置,併願,网上出愿开始时间,网上出愿截止时间,邮寄开始时间,邮寄截止时间,必着/消印,需要EJU科目,能使用EJU,推荐日语分数,推荐托福分数,英语,可以使用的英语考试,JLPT,是否需要推荐信,校内考形式,学信网认证,校内考时间1,校内考时间2,发榜时间,最低EJU总分成绩（如有要求）,最低日语成绩（如有要求）,最低英语成绩（如有要求）,报录比,TOEFL code,其他备注,父记录,父记录 (1),最低英语成绩（如有要求） (1),报录比 (1),TOEFL code (1),其他备注 (1),父记录 (2),父记录 (1) (1),英语成绩类型,英语成绩推荐分数,JLPT等级,JLPT分数要求,EJU推荐分数,出愿材料清单,推荐信要求详细,出愿流程详细,报录比（2024）,报录比（2023）,报录比（2022）,合格者成绩分布,数据来源,爬取时间,爬取URL,审核状态,审核人,审核时间,审核备注,数据质量评分
大阪公立大学,牛犇,綦家昊,2026,理,農学部,緑地環境科学科,后期,外国人入試,大阪府,不可,2025-12-10,2025-12-22,2025-12-17,2025-12-22,必着,"日语, 数学コース2, 理科2科目選択",当年6月or11月都可,,,要,托福,不要,否,"面试（线下）, 口頭試問",不要,2026-02-28,,2026-03-09,,,61,,出願までに　test taker score report を取り寄せてください,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
大阪公立大学,牛犇,綦家昊,2026,理,看護学部,看護学科,后期,外国人入試,大阪府,不可,2025-12-10,2025-12-22,2025-12-17,2025-12-22,必着,"日语, 数学コース2, 物理（必須）, 化学（必須）",当年6月or11月都可,,,要,托福,不要,否,纯书类,不要,2026-02-25,2026-02-26,2026-03-09,,,45,,出願までに　test taker score report を取り寄せてください,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
大阪公立大学,牛犇,綦家昊,2026,理,生活科学部,食栄養学科,后期,外国人入試,大阪府,不可,2025-12-10,2025-12-22,2025-12-17,2025-12-22,必着,"日语, 数学コース1or2都可以, 理科2科目選択",当年6月or11月都可,,,不要,,不要,否,纯书类,不要,2026-02-25,2026-02-26,2026-03-09,,,,,出願までに　test taker score report を取り寄せてください,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
大阪公立大学,牛犇,綦家昊,2026,文理皆可,生活科学部,居住環境学科,后期,外国人入試,大阪府,不可,2025-12-10,2025-12-22,2025-12-17,2025-12-22,必着,"日语, 数学コース1or2都可以",当年6月or11月都可,,,不要,,不要,否,纯书类,不要,2026-02-25,2026-02-26,2026-03-09,,,,,出願までに　test taker score report を取り寄せてください,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
大阪公立大学,牛犇,綦家昊,2026,文理皆可,生活科学部,人間福祉学科,后期,外国人入試,大阪府,不可,2025-12-10,2025-12-22,2025-12-17,2025-12-22,必着,"日语, 数学コース1",当年6月or11月都可,,,不要,,不要,否,"日本語, 筆記試験（数学）",不要,2026-02-25,2026-02-26,2026-03-09,,,,,出願までに　test taker score report を取り寄せてください,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
大阪公立大学,牛犇,綦家昊,2026,理,現代システム科学域,知識情報システム学類,后期,外国人入試,大阪府,不可,2025-12-10,2025-12-22,2025-12-17,2025-12-22,必着,"日语, 数学コース2, 理科2科目選択",当年6月or11月都可,,,要,托福,不要,否,"面试（线下）, 小论文",不要,2026-02-28,,2026-03-09,,,45,,出願までに　test taker score report を取り寄せてください,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
大阪公立大学,牛犇,綦家昊,2026,文理皆可,現代システム科学域,環境社会システム学類,后期,外国人入試,大阪府,不可,2025-12-10,2025-12-22,2025-12-17,2025-12-22,必着,"日语, 数学コース1or2都可以",当年6月or11月都可,,,要,托福,不要,否,"面试（线下）, 小论文",不要,2026-02-28,,2026-03-09,,,45,,出願までに　test taker score report を取り寄せてください,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
大阪公立大学,牛犇,綦家昊,2026,文理皆可,現代システム科学域,教育福祉学類,后期,外国人入試,大阪府,不可,2025-12-10,2025-12-22,2025-12-17,2025-12-22,必着,"日语, 数学コース1or2都可以",当年6月or11月都可,,,要,托福,不要,否,"面试（线下）, 小论文",不要,2026-02-28,,2026-03-09,,,45,,出願までに　test taker score report を取り寄せてください,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
大阪公立大学,牛犇,綦家昊,2026,文理皆可,現代システム科学域,心理学類,后期,外国人入試,大阪府,不可,2025-12-10,2025-12-22,2025-12-17,2025-12-22,必着,"日语, 数学コース1or2都可以",当年6月or11月都可,,,要,托福,不要,否,"面试（线下）, 小论文",不要,2026-02-28,,2026-03-09,,,45,,出願までに　test taker score report を取り寄せてください,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
大阪公立大学,牛犇,綦家昊,2026,理,獣医学部,獣医学科,后期,外国人入試,大阪府,不可,2025-10-03,2025-10-09,2025-10-06,2025-10-09,必着,"日语, 数学コース2, 物理（必須）, 化学（必須）",前年11月和今年6月,,,要,托福,不要,否,"面试（线下）, 口頭試問, 小论文",不要,2025-11-22,,2025-12-05,,,,,出願までに　test taker score report を取り寄せてください,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
金沢大学,牛犇,乔欣欣,2026,理,融合学域,先導学類,后期,外国人入試,石川県金沢市,不可,2025-11-01,2025-11-08,2025-10-25,2025-11-08,必着,"日语, 数学コース2, 理科2科目選択",当年6月or11月都可,,,要,"ケンブリッジ英検, 托福, 雅思",不要,否,口頭試問,不要,2025-12-06,2025-12-06,2025-12-23,,,42,报0,8408,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
金沢大学,牛犇,乔欣欣,2026,理,融合学域,観光デザイン学類,后期,外国人入試,石川県金沢市,不可,2025-11-01,2025-11-08,2025-10-25,2025-11-08,必着,"日语, 数学コース2, 理科2科目選択",当年6月or11月都可,,,要,"ケンブリッジ英検, 托福, 雅思",不要,否,口頭試問,不要,2025-12-06,2025-12-06,2025-12-23,,,42,报3受验2合0,8408,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
金沢大学,牛犇,乔欣欣,2026,理,融合学域,スマート創成科学類,后期,外国人入試,石川県金沢市,不可,2025-11-01,2025-11-08,2025-10-25,2025-11-08,必着,"日语, 数学コース2, 理科2科目選択",当年6月or11月都可,,,要,"ケンブリッジ英検, 托福, 雅思",不要,否,口頭試問,不要,2025-12-06,2025-12-06,2025-12-23,,,42,报0,8408,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
金沢大学,牛犇,乔欣欣,2026,理,理工学域,数物科学類,后期,外国人入試,石川県金沢市,不可,2025-11-01,2025-11-08,2025-10-25,2025-11-08,必着,"数学コース2, 物理（必須）",当年6月or11月都可,,,要,托福,不要,否,口頭試問,不要,2025-12-06,2025-12-06,2025-12-23,,,42,报3受验3合2,8408,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
金沢大学,牛犇,乔欣欣,2026,理,理工学域,物質化学類,后期,外国人入試,石川県金沢市,不可,2025-11-01,2025-11-08,2025-10-25,2025-11-08,必着,"日语, 数学コース2, 物理（必須）, 化学（必須）",当年6月or11月都可,,,要,托福,不要,否,口頭試問,不要,2025-12-06,2025-12-06,2025-12-23,,,42,报5受验4合3,8408,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
金沢大学,牛犇,乔欣欣,2026,理,理工学域,機械工学類,后期,外国人入試,石川県金沢市,不可,2025-11-01,2025-11-08,2025-10-25,2025-11-08,必着,"数学コース2, 物理（必須）, 化学（必須）",当年6月or11月都可,,,要,托福,不要,否,口頭試問,不要,2025-12-06,2025-12-06,2025-12-23,,,60,报2受验2合2,8408,eju各科目要求60%以上,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
金沢大学,牛犇,乔欣欣,2026,理,理工学域,フロンティア工学類,后期,外国人入試,石川県金沢市,不可,2025-11-01,2025-11-08,2025-10-25,2025-11-08,必着,"日语, 数学コース2, 物理（必須）, 化学（必須）",当年6月or11月都可,,,要,托福,不要,否,口頭試問,不要,2025-12-06,2025-12-06,2025-12-23,,,60,报1受验合1,8408,eju各科目要求60%以上,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
金沢大学,牛犇,乔欣欣,2026,理,理工学域,電子情報通信学類,后期,外国人入試,石川県金沢市,不可,2025-11-01,2025-11-08,2025-10-25,2025-11-08,必着,"数学コース2, 物理（必須）, 化学（必須）",当年6月or11月都可,,,要,托福,不要,否,口頭試問,不要,2025-12-06,2025-12-06,2025-12-23,,,60,报1受验1合0,8408,eju各科目要求60%以上,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
金沢大学,牛犇,乔欣欣,2026,理,理工学域,地球社会基盤学類,后期,外国人入試,石川県金沢市,不可,2025-11-01,2025-11-08,2025-10-25,2025-11-08,必着,"数学コース2, 物理（必須）, 化学（必須）",当年6月or11月都可,,,要,托福,不要,否,口頭試問,不要,2025-12-06,2025-12-06,2025-12-23,,,42,报0,8408,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
金沢大学,牛犇,乔欣欣,2026,理,理工学域,生命理工学類,后期,外国人入試,石川県金沢市,不可,2025-11-01,2025-11-08,2025-10-25,2025-11-08,必着,,当年6月or11月都可,,,要,托福,不要,否,口頭試問,不要,2025-12-06,2025-12-06,2025-12-23,,,42,报0,8408,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
金沢大学,牛犇,乔欣欣,2026,理,医薬保健学域,医学類,后期,外国人入試,石川県金沢市,不可,2025-11-01,2025-11-08,2025-10-25,2025-11-08,必着,"日语, 数学コース2, 理科2科目選択",当年6月or11月都可,,,要,托福,不要,否,口頭試問,不要,2025-12-06,2025-12-06,2025-12-23,,,42,报1受验0,8408,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
金沢大学,牛犇,乔欣欣,2026,理,医薬保健学域,薬学類,后期,外国人入試,石川県金沢市,不可,2025-11-01,2025-11-08,2025-10-25,2025-11-08,必着,"日语, 数学コース2, 物理（必須）, 化学（必須）",当年6月or11月都可,,,要,托福,不要,否,口頭試問,不要,2025-12-06,2025-12-06,2025-12-23,,,42,报0,8408,理科加起来超过150，数学超过150,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
金沢大学,牛犇,乔欣欣,2026,理,医薬保健学域,医薬科学類,后期,外国人入試,石川県金沢市,不可,2025-11-01,2025-11-08,2025-10-25,2025-11-08,必着,"日语, 数学コース2, 物理（必須）, 化学（必須）",当年6月or11月都可,,,要,托福,不要,否,口頭試問,不要,2025-12-06,2025-12-06,2025-12-23,,,42,报0,8408,理科加起来超过150，数学超过150,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
金沢大学,牛犇,乔欣欣,2026,理,医薬保健学域,保健学類,后期,外国人入試,石川県金沢市,不可,2025-11-01,2025-11-08,2025-10-25,2025-11-08,必着,"日语, 数学コース2, 理科2科目選択",当年6月or11月都可,,,要,托福,不要,否,口頭試問,不要,2025-12-06,2025-12-06,2025-12-23,,,,报0,8408,検査技術科学専攻については、eju合計６０％を超えていること。そして、toeflにおいて、６０％を超えていること。,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
金沢大学,,,2026,文,人間社会学部,人文学類,只有一期,外国人入試,石川県金沢市,不可,2025-11-01,2025-11-08,2025-10-25,2025-11-08,必着,"日语, 数学コース1or2都可以, 綜合科目",前年6月，11月和今年6月,,,要,"ケンブリッジ英検, 托福, 雅思",不要,否,口頭試問,不要,2025-12-06,,2025-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
金沢大学,,,2026,文,人間社会学部,法学類,只有一期,外国人入試,石川県金沢市,不可,2025-11-01,2025-11-08,2025-10-25,2025-11-08,必着,"数学コース1or2都可以, 綜合科目",前年6月，11月和今年6月,,,要,托福,不要,否,口頭試問,不要,2025-12-06,,2025-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
金沢大学,,,2026,文,人間社会学部,経済学類,只有一期,外国人入試,石川県金沢市,不可,2025-11-01,2025-11-08,2025-10-25,2025-11-08,必着,"日语, 数学コース1or2都可以, 綜合科目",前年6月，11月和今年6月,,,要,托福,不要,否,口頭試問,不要,2025-12-06,,2025-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
金沢大学,,,2026,文,人間社会学部,学校教育学類,只有一期,外国人入試,石川県金沢市,不可,2025-11-01,2025-11-08,2025-10-25,2025-11-08,必着,"日语, 綜合科目, 数学コース1or2都可以",前年6月，11月和今年6月,,,要,托福,不要,否,"小论文, 口頭試問",不要,2025-12-06,,2025-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
金沢大学,,,2026,文,人間社会学部,地域創造学類,只有一期,外国人入試,石川県金沢市,不可,2025-11-01,2025-11-08,2025-10-25,2025-11-08,必着,"日语, 綜合科目, 数学コース1or2都可以",前年6月，11月和今年6月,,,要,托福,不要,否,口頭試問,不要,2025-12-06,,2025-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
金沢大学,,,2026,文,人間社会学部,国際学類,只有一期,外国人入試,石川県金沢市,不可,2025-11-01,2025-11-08,2025-10-25,2025-11-08,必着,"日语, 綜合科目, 数学コース1or2都可以",前年6月，11月和今年6月,,,要,"ケンブリッジ英検, 托福, 雅思",不要,否,口頭試問,不要,2025-12-06,,2025-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
岡山大学,张宇涵,乔欣欣,2026,理,理学部,数学科,只有一期,外国人入試,岡山県岡山市,不可,2026-01-26,2026-01-29,2026-01-26,2026-01-29,必着,"日语, 数学コース2, 理科2科目選択",当年6月or11月都可,,,不要,,不要,否,"面试（线下）, 筆記試験（数学）, 理科「物理, 化学, 生物二选一」, 英語",不要,2026-02-25,2026-02-26,2026-03-07,,,,报1受验1合0,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
岡山大学,张宇涵,乔欣欣,2026,理,理学部,地球科学科,只有一期,外国人入試,岡山県岡山市,不可,2026-01-26,2026-01-29,2026-01-26,2026-01-29,必着,"日语, 数学コース2, 理科2科目選択",当年6月or11月都可,,,不要,,不要,否,"面试（线下）, 筆記試験（数学）, 物理、生物から1科目, 英語",不要,2026-02-25,2026-02-26,2026-03-07,,,,报0,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
岡山大学,张宇涵,乔欣欣,2026,理,理学部,物理学科,只有一期,外国人入試,岡山県岡山市,不可,2026-01-26,2026-01-29,2026-01-26,2026-01-29,必着,"日语, 数学コース2, 物理（必須）, 化学または生物",当年6月or11月都可,,,不要,,不要,否,"面试（线下）, 筆記試験（数学）, 物理, 英語",不要,2026-02-25,2026-02-26,2026-03-07,,,,报4受验4合0,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
岡山大学,张宇涵,乔欣欣,2026,理,理学部,化学科,只有一期,外国人入試,岡山県岡山市,不可,2026-01-26,2026-01-29,2026-01-26,2026-01-29,必着,"日语, 数学コース2, 化学（必須）, 物理または生物",当年6月or11月都可,,,不要,,不要,否,"面试（线下）, 化学, 英語, 筆記試験（数学）",不要,2026-02-25,2026-02-26,2026-03-07,,,,报2受验1合0,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
岡山大学,张宇涵,乔欣欣,2026,理,理学部,生物学科,只有一期,外国人入試,岡山県岡山市,不可,2026-01-26,2026-01-29,2026-01-26,2026-01-29,必着,"日语, 数学コース2, 化学（必須）, 生物（必須）",当年6月or11月都可,,,不要,,不要,否,"面试（线下）, 生物, 英語",不要,2026-02-25,2026-02-26,2026-03-07,,,,报7受验5合3,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
岡山大学,张宇涵,乔欣欣,2026,理,医学部,医学科,只有一期,外国人入試,岡山県岡山市,不可,2026-01-26,2026-01-29,2026-01-26,2026-01-29,必着,"日语, 数学コース2, 理科2科目選択",当年6月or11月都可,,,不要,,不要,否,"面试（线下）, 物理、化学、生物から2科目, 筆記試験（数学）",不要,2026-02-25,2026-02-26,2026-03-07,760（包含记述）,,,报0,,760(日本語記述の得点も含む）,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
岡山大学,张宇涵,乔欣欣,2026,理,医学部,保健学科,只有一期,外国人入試,岡山県岡山市,不可,2026-01-26,2026-01-29,2026-01-26,2026-01-29,必着,"日语, 数学コース1, 理科2科目選択",当年6月or11月都可,,,不要,,不要,否,"面试（线下）, 筆記試験（数学）, 筆記試験（英語、理科）",不要,2026-02-25,2026-02-26,2026-03-07,,,,报2受验2合0,,医学部保健学科放射線技術科学専攻の理科は、物理は必須です。また、化学又は生物から1科目を選択してください。,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
岡山大学,张宇涵,乔欣欣,2026,理,歯学部,歯学科,只有一期,外国人入試,岡山県岡山市,不可,2026-01-26,2026-01-29,2026-01-26,2026-01-29,必着,"日语, 数学コース2, 理科2科目選択",当年6月or11月都可,,,不要,,不要,否,"面试（线下）, 物理、化学、生物から2科目, 筆記試験（数学）",不要,2026-02-25,2026-02-26,2026-03-07,,225,,报2受验0,,数学100以上 理科100以上（生物50以上，其他1科目50以上,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
岡山大学,张宇涵,乔欣欣,2026,理,薬学部,薬学科,只有一期,外国人入試,岡山県岡山市,不可,2026-01-26,2026-01-29,2026-01-26,2026-01-29,必着,"日语, 数学コース2, 化学（必須）, 物理または生物",当年6月or11月都可,,,不要,,不要,否,"面试（线下）, 物理、生物から1科目, 化学",不要,2026-02-25,2026-02-26,2026-03-07,,,,报1受验1合0,,数学100以上,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
岡山大学,张宇涵,乔欣欣,2026,理,薬学部,創薬科学科,只有一期,外国人入試,岡山県岡山市,不可,2026-01-26,2026-01-29,2026-01-26,2026-01-29,必着,"日语, 数学コース2, 化学（必須）, 物理または生物",当年6月or11月都可,,,不要,,不要,否,"面试（线下）, 物理、生物から1科目, 化学",不要,2026-02-25,2026-02-26,2026-03-07,,,,报1受验0,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
岡山大学,张宇涵,乔欣欣,2026,理,工学部,工学科機械システム系,只有一期,外国人入試,岡山県岡山市,不可,2026-01-26,2026-01-29,2026-01-26,2026-01-29,必着,"日语, 数学コース2, 物理（必須）, 化学または生物",当年6月or11月都可,,,要,"托福, 托业",不要,否,"面试（线下）, 化学、生物から1科目, 筆記試験（数学）, 小论文",不要,2026-02-25,2026-02-26,2026-03-07,,,,报1受验1合0,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
岡山大学,张宇涵,乔欣欣,2026,理,工学部,工学科環境社会基盤系,只有一期,外国人入試,岡山県岡山市,不可,2026-01-26,2026-01-29,2026-01-26,2026-01-29,必着,"日语, 数学コース2, 理科2科目選択",当年6月or11月都可,,,要,"托福, 托业",不要,否,"面试（线下）, 小论文, 物理、化学、生物から2科目, 筆記試験（数学）",不要,2026-02-25,2026-02-26,2026-03-07,,,,报1受验合0,,工学部工学科環境社会基盤系のうち、都市環境創成コースに進む学生は、物理は必須です。また、化学又は生物から1科目を選択してください。,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
